%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
48,55.606,22.792,72.21,83.789,75.504,70.17,34.101,31.528,1.4053,21.043,68.631,35.028,12.817,56.465,18.649,-28.925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,72.273,18.07,88.301,26.621,94.27,44.861,74.102,62.541,32.249,44.903,33.539,32.987,16.813,45.514,28.655,-29.899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50,39.941,-18.653,63.393,7.4528,63.036,18.555,49.105,35.555,23.094,19.763,15.445,16.946,18.809,19.563,18.662,-38.874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,49.611,-11.376,66.485,54.286,69.804,32.252,38.109,33.57,7.9398,15.624,23.354,14.906,7.8058,25.613,2.67,-47.848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52,66.282,-5.0979,73.579,27.121,79.574,54.95,52.115,37.586,25.785,29.486,25.265,15.867,-3.1975,34.663,-1.3216,-47.822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,81.954,6.1804,89.674,24.957,89.345,70.648,66.12,45.603,48.632,27.35,50.175,40.828,17.8,67.713,19.687,-29.793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,76.627,10.456,78.769,10.793,83.118,36.344,79.125,51.621,41.48,33.214,58.084,36.79,9.7975,70.762,42.694,-16.765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,55.301,19.732,55.865,24.631,57.891,60.043,48.13,28.639,16.328,25.079,71.994,11.751,-6.206,50.812,43.7,-32.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56,53.977,17.006,41.962,45.469,40.665,76.742,11.136,8.6566,26.177,27.946,57.904,-12.287,-27.21,19.862,19.705,-65.709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,54.655,14.28,42.059,26.308,51.441,54.442,-17.857,3.6752,29.028,15.814,4.816,-19.325,-31.213,-6.088,-21.289,-92.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58,58.333,42.553,69.156,20.145,72.217,-21.858,-4.8505,16.694,33.88,42.683,-10.273,-17.362,-32.216,-17.038,-48.282,-87.651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
59,46.011,53.825,80.253,1.9834,86.994,2.8437,2.1561,0.7137,55.73,61.552,-13.363,-33.399,-43.218,-26.987,-57.276,-85.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60,62.691,40.097,81.351,37.824,88.772,26.546,16.163,-4.2668,61.582,65.423,-7.4512,-36.435,-35.219,-25.936,-47.27,-81.588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61,53.372,24.367,54.449,-4.3349,53.551,9.2467,9.1686,-12.248,29.434,26.294,-22.541,-47.472,-36.221,-52.887,-44.266,-88.558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62,35.054,17.635,40.547,4.5062,49.331,-32.051,-10.826,-27.229,18.286,10.166,-39.631,-51.51,-30.223,-77.839,-61.261,-94.527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
63,37.736,28.903,68.646,55.349,75.112,-6.3484,-10.819,-5.2086,15.139,32.038,-22.72,-7.5458,1.7764,-35.791,-51.256,-66.496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64,61.42,44.169,89.744,43.194,92.893,55.355,24.186,33.812,43.992,44.91,11.192,22.42,15.776,5.258,-11.251,-29.464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
65,88.105,46.435,94.842,33.04,103.67,68.058,61.192,51.832,58.846,56.783,63.103,61.385,52.776,49.306,44.753,10.568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66,106.79,28.701,100.94,89.884,103.46,109.76,87.196,85.853,64.702,54.658,112.01,106.35,91.778,97.354,102.76,62.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67,128.48,31.965,113.04,101.73,114.24,102.47,117.2,108.87,69.557,69.533,145.93,116.32,103.78,122.4,142.76,107.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68,111.17,12.227,101.14,43.57,102.03,123.17,127.21,91.893,77.414,61.407,137.84,95.284,84.778,110.45,143.77,115.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
69,73.862,6.4891,78.239,53.412,73.811,97.882,95.214,64.915,44.272,37.283,83.75,73.248,63.777,70.497,102.77,89.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70,62.556,-15.248,53.341,6.2586,54.6,30.59,41.221,40.936,42.131,35.162,42.663,38.214,34.777,29.545,52.773,41.737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71,52.25,-47.987,29.442,-23.892,28.388,28.298,9.2272,8.9577,9.9908,6.042,23.575,9.18,8.7776,8.5913,20.775,2.7684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72,54.945,-47.727,29.543,-13.044,27.177,28.008,-20.767,-10.021,6.8506,8.9218,-21.513,-21.856,-22.224,-29.364,-3.2258,-27.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73,38.641,-57.469,16.644,-31.195,18.967,-15.281,-32.762,-25.0,12.71,6.8016,-38.602,-49.891,-46.225,-53.319,-24.227,-55.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74,38.339,-52.211,8.7452,1.6555,5.7582,6.429,-33.757,-38.977,19.571,-8.3179,-24.69,-39.926,-24.226,-43.274,-32.229,-64.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
75,40.038,-44.954,0.84764,20.505,-1.4489,4.1397,-24.751,-34.955,-11.566,-6.436,-21.779,-41.962,-11.228,-53.23,-33.232,-58.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
76,37.739,-41.697,6.9504,17.355,9.3455,18.853,-10.745,-25.931,0.29639,-5.5518,12.132,-13.996,2.77,-16.185,-11.234,-22.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
77,24.442,-54.442,3.0536,-32.795,-1.8592,14.566,12.263,-18.907,-4.8412,-8.6673,21.045,-12.031,-12.232,-1.1403,9.7644,-0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
78,24.145,-53.188,-3.8421,0.05763,-1.0621,37.28,1.2699,-19.882,-16.978,-13.782,23.959,12.937,9.7685,5.9051,22.763,13.984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
79,24.848,-62.937,-1.7386,0.91196,-3.2645,20.995,8.2766,8.1425,-1.116,-15.897,35.871,36.904,23.768,28.95,36.759,21.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
80,-0.44717,-76.687,-21.635,3.7653,-23.466,14.71,5.2834,-3.8322,-41.253,-33.012,17.783,50.871,36.768,23.994,43.754,27.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81,0.2593,-73.439,-20.531,24.619,-17.667,29.425,4.2902,8.1937,-49.39,-35.125,24.695,60.838,42.767,37.038,49.748,28.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
82,2.9678,-60.192,-20.428,12.474,-23.867,22.141,2.2966,9.2188,-28.527,-25.238,53.607,58.805,42.765,59.081,68.742,33.104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83,-4.321,-45.946,-9.324,54.33,-7.0668,37.86,0.30311,13.244,-4.6616,-12.35,59.519,57.771,40.764,64.124,83.735,36.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84,12.391,-39.701,9.7788,59.185,17.734,26.579,-2.6895,36.267,3.2029,11.538,64.432,60.736,48.762,53.167,83.727,35.162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85,35.105,-42.458,35.882,18.041,37.536,-0.70096,-14.682,43.291,28.068,29.428,67.346,55.701,54.759,39.21,82.719,30.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
86,40.821,-34.216,44.985,55.897,54.339,20.021,-18.675,46.316,40.936,40.319,27.259,53.666,46.756,28.252,67.711,16.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87,53.539,-28.973,59.091,43.754,65.145,21.745,16.332,57.341,55.806,47.212,43.174,68.634,54.755,53.294,57.703,5.2497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
88,40.259,-28.733,51.197,15.614,51.952,20.468,44.339,58.366,37.675,29.107,50.087,65.601,51.754,58.335,59.694,6.2801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
89,40.98,-6.4938,56.303,38.473,63.761,23.192,56.346,60.392,28.544,43.003,32.001,50.569,39.753,38.377,47.685,-2.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90,39.701,-23.256,48.41,57.334,51.572,27.918,46.354,52.42,22.414,26.899,30.917,66.538,69.753,38.419,36.678,-0.65611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91,43.425,-15.018,53.519,82.198,60.384,22.645,39.363,65.449,29.287,30.798,42.833,78.51,70.754,53.462,40.671,5.3791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
92,57.152,7.2191,62.627,97.065,70.198,46.374,57.373,71.479,60.16,56.697,50.749,65.481,55.756,54.505,50.662,6.4144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
93,70.881,-7.5458,50.736,51.93,50.013,63.103,61.383,41.509,57.034,56.597,78.663,55.45,45.756,62.546,55.651,-4.5532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94,44.61,-17.313,38.844,20.793,45.828,16.832,53.392,27.537,25.907,52.498,49.574,49.417,46.755,39.585,45.637,-16.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
95,36.34,-16.081,40.953,28.659,46.645,43.562,33.4,46.566,36.781,42.401,48.485,55.383,46.752,36.622,41.62,-14.497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
96,42.071,-4.8521,41.061,45.525,46.461,71.291,23.408,53.594,32.656,40.302,50.396,76.35,72.75,48.66,49.603,-2.4689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
97,61.803,27.375,74.168,95.392,89.279,35.021,37.415,89.621,51.531,65.205,51.31,91.318,87.749,57.698,56.587,6.5613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98,86.54,39.6,107.28,95.259,115.1,28.754,41.424,112.65,102.41,92.11,61.223,91.286,80.748,60.736,56.571,10.593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
99,81.278,43.824,101.39,64.128,111.92,49.487,32.432,104.68,66.286,83.016,45.137,82.254,71.747,49.773,47.554,2.6255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100,91.018,64.048,119.5,80.0,132.74,72.221,61.44,111.71,89.164,107.92,70.051,95.224,82.748,77.811,54.537,12.658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101,107.76,39.27,128.61,79.872,134.57,84.956,97.448,122.74,105.04,110.83,97.964,108.19,86.748,95.846,74.519,46.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102,88.501,19.49,104.72,41.742,115.39,88.693,104.46,110.77,82.923,83.74,61.878,92.163,70.746,80.883,77.501,63.724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103,104.25,30.708,113.83,85.612,123.22,87.432,109.47,102.81,89.804,83.651,93.792,125.13,108.74,116.92,92.482,85.758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104,73.994,35.923,106.94,81.484,109.05,55.169,123.47,118.84,66.686,78.562,92.706,110.1,96.742,105.95,95.462,93.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
105,44.742,28.137,79.052,52.357,87.879,42.908,88.482,81.868,47.568,69.473,54.62,74.071,69.741,69.988,69.441,68.823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106,78.492,20.35,88.163,23.232,91.709,68.648,81.49,70.901,72.45,70.385,72.535,79.041,86.74,76.022,50.418,40.855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
107,74.244,17.561,100.27,56.109,105.54,64.391,91.498,82.933,59.333,85.298,89.45,98.011,97.74,93.056,59.396,42.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108,66.998,21.769,105.39,89.985,113.37,65.135,100.51,112.96,72.217,91.213,94.364,104.98,91.738,98.089,67.373,56.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109,67.753,24.974,109.5,90.862,110.21,42.878,104.52,119.0,73.101,94.127,89.278,102.95,93.737,96.122,68.349,71.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110,66.509,22.18,98.609,41.74,107.04,91.622,86.523,112.03,80.986,101.04,69.192,91.92,84.736,68.153,63.324,75.986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111,61.265,-1.6166,76.719,30.62,83.877,36.366,48.528,100.06,56.87,57.96,47.106,87.888,80.735,45.183,48.297,65.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
112,60.024,24.586,98.829,75.502,103.71,21.11,48.533,108.09,58.756,54.877,45.021,91.857,77.734,56.212,29.27,43.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
113,68.786,33.786,102.94,53.383,113.55,56.856,76.539,112.12,73.643,74.796,33.935,64.827,43.732,53.243,10.243,13.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
114,71.549,44.983,97.048,56.264,102.39,66.604,87.544,92.155,59.53,74.715,50.849,70.796,53.731,79.272,14.214,9.1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
115,86.314,52.178,108.16,76.146,115.22,81.352,112.55,101.19,73.416,82.635,65.763,80.765,71.728,85.301,32.185,21.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
116,64.083,35.372,83.269,86.029,92.065,68.102,112.56,101.22,40.306,63.557,48.677,59.734,55.725,47.329,23.155,10.178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
117,10.852,10.566,48.382,64.914,52.909,25.853,76.564,76.253,0.19612,29.481,15.592,48.704,51.723,31.358,-0.87579,-6.7899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
118,32.624,24.757,39.494,28.8,53.753,54.606,60.572,61.287,25.085,31.405,10.507,52.675,58.722,31.387,-7.9073,-3.7566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
119,62.397,13.947,37.607,31.685,48.599,25.359,68.58,48.321,29.975,38.33,39.422,54.646,53.721,51.416,16.061,17.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
120,48.172,13.135,30.72,39.572,37.446,11.111,67.588,37.357,35.866,22.255,52.336,48.618,44.72,51.443,40.028,25.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
121,40.95,30.322,11.833,36.461,24.294,30.866,53.596,28.392,24.758,24.182,45.251,38.591,45.719,33.471,41.994,16.343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
122,17.729,23.507,-0.05388,52.351,7.144,21.623,28.604,31.428,-7.3492,10.108,43.165,21.563,23.719,19.498,22.96,-7.6222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
123,23.511,11.69,1.0607,27.241,10.996,4.3831,16.612,36.463,12.545,6.0376,9.0799,18.535,17.719,-2.4761,-3.0749,-20.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
124,28.296,20.872,2.1771,40.134,16.851,12.144,-2.3783,41.5,11.441,23.969,-9.0053,23.508,27.717,-5.4507,-15.109,-15.552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
125,24.083,9.0525,-9.7064,18.028,-1.2922,11.906,-20.369,29.537,23.338,22.902,-1.088,14.481,23.716,-3.4244,-12.144,-2.5178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
126,14.872,3.2315,-15.589,-8.0774,-3.4341,29.667,-22.36,2.5747,20.236,18.836,6.8297,6.4543,21.715,3.6021,-7.1789,-0.48402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
127,41.663,17.409,-2.4725,23.822,9.4254,4.431,11.65,18.613,27.134,27.772,13.747,19.428,37.715,11.628,-2.2149,2.5499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
128,15.455,15.584,-21.357,44.719,-12.715,-26.805,1.66,20.652,24.031,10.707,-3.335,13.401,34.714,-13.347,-10.251,7.5847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
