%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other.1,Other.2,Other.3,Other.4,Other.5,Other.6,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other.7,Timestamp (Formatted),Annotations
23,-13.681870509934612,-11.71641231909689,-10.920826510965966,-6.609879561149221,-10.217399455258885,-6.931935984582097,-14.343503422077475,-3.9766639459089497,-7.717094755631351,2.7562688228671135,-12.986425235015233,7.741835712617217,-5.106446035684414,2.661269829696991,-5.517610581972775,-0.28100056035031784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24,-2.3826638155002087,0.08761536500929878,0.9410365374781335,3.029019634918889,-0.7687861224426413,-0.44523217761805967,-3.579178213743681,-1.526595358239291,-4.4545585949569215,2.622203100102084,-8.3205413526561,3.3503901473027042,-3.644398620724651,0.6959361893457086,-3.567680599204124,-5.875342166103723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
25,2.7126067537730734,0.46588505331357055,2.490085496518475,1.3816511801761564,-0.2615997657690343,-1.7837074380472515,-2.0284809490267293,-1.7436770927981087,-2.376060492705008,3.2485139028457155,-0.712238627878321,3.6618438150358656,0.48683607385807903,0.6483065940453656,5.2038170195091595,-2.31329523202087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
26,0.9456802882706796,-4.0170623415180415,-2.4909658372849606,-2.1275379375278334,-3.2926248961999107,-3.8614320246253016,-7.77945098141474,-2.258402141579019,-4.3704098010212675,2.1031259163388185,-3.3751136083420192,5.845894607301375,0.5145778483344259,0.13130542024225633,8.931745183076927,1.0438085785854918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
27,3.6206619274846332,1.2868936939743207,-0.7350923441257748,-0.27081410786421145,0.2212118395288769,0.4099755046828619,-7.947192704447772,-4.075268262158062,-4.787085367526167,3.5615093772091697,-7.772311434210437,6.764451825621762,-0.571830834600334,2.2824788618311302,1.7096282215036886,0.8286290411372823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
28,6.924643313182571,5.370772724274843,2.1146202976012773,-1.173527763112432,2.997675345226668,2.538953639488099,-4.9551957557130635,-6.302204411924322,-2.1929077546981333,3.0007738520876757,-6.750912220980727,4.990048369452914,0.8152483886540338,3.392651267666075,2.9682218516333485,3.509843170741627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
29,8.437253090373801,5.447581562331408,3.002919409360402,-1.095185996577257,3.288038328994432,1.3902795148243285,-3.4278507946929295,-4.064341560596759,-2.933445986595494,1.768048029419127,-5.864777275370441,1.8324793284267713,0.6939136962150165,0.061685050767177785,4.910937031177738,-2.1591624140329286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
30,6.2905562604381515,2.845840521526682,1.3226397050013645,-2.8691713448485956,1.3003722882875763,-1.8191113882114394,-3.770237505047689,-5.373619321745522,-3.6500278906315593,0.4888276291007223,-7.162896474163841,0.6855919990129955,-1.406986671783116,-1.7570718805653023,0.8435235323944106,-6.877147847329889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
31,4.131264981179555,0.07286718657265112,1.28346031749642,-5.334435411330958,-0.8323565996563929,-2.3287349238398036,0.09924506071891415,-7.912630744305062,-2.9812994356920113,-2.927831264975655,-6.197991854283208,3.3161240477788,-0.6365596308950412,0.5322973200057692,6.664201268931844,4.342685904313839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
32,7.851322719494021,4.395478672207005,6.053540856663304,1.2334689067957783,1.4043274756137265,2.466298270711704,3.0649363310237163,-3.1591153720216596,-0.29072573026831794,-1.8256175498789329,-1.5358823326752997,0.9991836500536078,1.949881908941105,-0.8258693558480132,8.074459266182046,2.242540280967102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
33,13.733301992374791,10.53239559075071,9.925091752032856,7.402274386048006,5.65461194984924,5.55329142367242,-1.1009897946585738,1.0668344179723874,2.6420773992526776,1.3528967890193755,-1.0349404011464074,-4.125456783943705,2.873352406541441,-3.468747989277351,2.728836332377135,-8.674009476443189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34,13.031119148953138,7.0284362262435565,8.227724290697552,1.0966445277098558,5.550824066425022,3.3174780879136705,-4.81983443843562,-1.751626993403093,1.417075401801199,-0.2001277663410317,-7.411792287974592,-0.42433265332266856,0.011380171793019755,-1.3367512906168137,1.1770607283250758,-0.996222481217302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35,9.961288955457121,4.454346448532618,7.753244604841612,-0.2881236656824626,7.674282195898442,5.267468274568429,-1.2358552904445332,-3.4078356625966393,1.5332435237103468,-1.320455261904037,-9.110356929800211,-1.2212937340143597,-2.4717132391915193,-1.9485293665272643,-1.8459235896227675,-1.0337879195090913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36,7.297688353910345,6.748772443160888,5.733220774653233,4.743489804325634,9.561604386541163,9.124331143280202,0.9995991758346605,-2.3716817257819116,5.8424192450432955,-0.5828038875578585,-6.247493368599315,-7.259879795533777,-1.9773429766624595,-4.85609128639971,-4.027168137695451,-9.810901143992627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
37,6.2323375853792555,5.344505140861244,0.03012797404370815,1.928048996571036,5.1606200869458405,7.770704308087019,-1.6041557770360981,-1.0005153030131382,5.153159112017889,0.8787474801814668,-5.667582471037029,-1.4128162932045996,-0.662251510569412,-0.6640813482697325,1.06290473792156,-0.34142292695616305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38,6.852979837419966,1.360814181146523,-0.8356948508561857,-1.6602404670646536,1.7477638988784037,4.865524726137934,-1.5309287863052532,1.2119897748895028,1.2816561174176258,1.3938842268387077,-4.201923269821698,1.3734439587019693,0.5416486318683056,3.1605260679954768,8.623010978671104,7.19845551852104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39,10.968800405285037,6.099060267518453,7.904449975048465,6.275183339531033,7.632281667192927,8.822497020689298,6.649606987836492,7.08662481545943,3.4834393014211855,0.7728829111613962,-1.853685538238473,-2.202859332038585,-0.34746509501552936,0.8815383272769068,4.221128095642349,1.0430711387469742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40,13.042084327025307,11.092465574957274,11.786055994814596,11.656874703891042,11.869753482655646,12.241891306850505,10.453927647505097,10.334206463412094,7.944523900604892,1.7569746129058075,1.391770671124867,1.1816797126965355,-0.5687032310340072,-0.9994373295915935,-2.10434567322703,-2.0485630920888127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
41,12.19735339515929,9.911842679756823,7.634176697528957,8.5219118356245,10.804491804589386,10.545185693488719,9.477336135115152,8.476435129416835,8.742101818025333,1.0254069072650083,5.623690538614639,2.315040264640345,2.064246379563045,-2.3320669277023143,5.020521276218403,-1.0017678767932807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
42,12.508068502257707,10.039645757359875,6.006287445849576,8.6800161881178,9.420534324105983,10.259501187776706,9.758289100418637,7.783862454957557,7.737658526176972,0.4311927467505541,8.557299884127566,2.4200665865212727,3.8318360518314307,-3.29901275526214,7.30261899342397,-0.14122549350489066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43,9.73664070749868,7.364787112036712,5.2113424368670405,8.886584066801348,5.927076442566898,10.044014234261203,5.6166962469976,7.77233050409126,8.867127432870845,1.8319253033215261,8.646950345725529,5.3021067706835225,3.9162677486891724,-3.5400593457808327,-0.5691947421090049,-2.4293358096589053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
44,1.1538106870573612,-2.4204638860425316,1.1809346843024375,1.4870368709274953,2.107909907808226,4.721368119649768,-0.6959451357182218,2.7887382862325114,6.754938776598053,0.5920516607079094,5.820761167068014,4.692195543304933,4.380435073300596,-1.522233019837941,0.5050007395768006,-3.1086652373117936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45,-1.0697091657151923,-6.519081691237778,-0.9241344514531953,-4.236008755452524,3.0092172925236405,-0.4839509046286903,-0.5057810380663579,-2.824610862072462,4.1285555290110665,-3.0252040511451526,2.980678778763526,0.6961135410659551,4.748426808507425,0.6717686786936952,7.475041403504534,1.0774886470435092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
46,-2.6638110650567555,-8.480510742621341,-7.493948555261152,-7.498042904732021,-1.3714535868905209,-5.236231785615939,-1.8816144834141397,-5.987485012821907,2.896111232662392,-3.9991466953454733,4.148811830506261,-1.7363169791882598,6.061776038991525,0.3557718062483701,11.003049977360227,-4.103842131589669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
47,-5.947380235037592,-8.164712677104255,-12.271362710385908,-5.550210854108045,-6.245106582129139,-4.151181621696701,-5.8625586978886375,-4.68142655212478,-0.8969711535327889,-3.0734077263740005,4.018711343982602,-0.19613898067552782,5.190017688187353,2.021281788838408,9.78424381736108,-5.926228207074704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
48,0.7686517071296493,1.1389410927991364,-5.117168875703733,2.303039119363511,0.4839806304951182,4.23016956489581,-6.539847504673325,-0.11656134723686762,-4.171502608035524,0.5610129969690831,1.1759940969459208,4.343417156389407,1.925906802124203,4.7039245612695595,2.5858413811657925,-0.8973709046697707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
49,4.888878706832415,2.8683776770007086,-2.497745295584039,1.8747122139630434,4.810636617641805,5.4724364785608515,-5.4163273106814245,1.2780236927050126,-1.8631305824885374,3.2184555145903673,-0.4531696903594167,3.48300349190572,-0.19892375972609244,2.2922237576961138,-1.8601196250990881,-4.365311099983634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
50,0.6224110381021006,-3.8442695939939853,-6.508959938520576,-1.9259536864805114,0.41794301891332,1.8342075052480311,-2.018366611644538,1.4302337480853282,-2.0621770223615243,3.737406602105615,0.7209847104128073,5.327590590403119,0.5429160195833731,3.6460466821829414,1.881005979256365,-0.07686655529707309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
51,-0.9549286726985429,-4.706695652776844,-5.640759777843485,0.5239536652458696,-2.2545045265879224,3.0160189378805455,1.1629040445430974,2.970610576939791,-2.5710898530403625,4.872502905377885,3.8246138980778817,9.797466332214796,1.9854891365127685,5.871611285583924,3.168488991105516,5.526825444553639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
52,-3.486484134421829,-4.5795180158738304,-3.8808508820150536,0.38912032521139395,-1.3813302602075623,3.4925013110058813,0.21680186282583236,2.36325463096491,-1.3484274066620543,5.55214411940684,5.796977375321703,4.835714999970001,4.154118411348016,2.0292188626700636,4.672979978005877,-4.360675475452994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
53,-4.212681022313532,-4.595343517448697,-0.16413678421761801,-1.2693940371369763,1.5798066957880508,1.5473221170014426,-0.7461804887744847,1.2086923651289823,1.071026899944421,3.749598964400036,3.1846527365001283,-0.32217378635474603,5.410428813716017,-0.4670511871492664,5.4160692955053875,-7.911253969201315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
54,0.8604451068552663,-2.116398566581694,4.3199652279755725,0.2557955268807035,1.7733198429721284,0.6305786866517309,3.8814254879552266,2.309001961617412,3.604829296310516,3.0197596581496953,4.787869911124784,3.9489629786530287,7.523980916015276,1.3098998986314996,3.5500749874028816,-4.114011247296068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
55,-0.020850383769712266,-3.7391842579774703,0.013662194724503252,-0.567321321810013,-3.861416514561327,-0.8330670734509766,4.471638299204358,1.0711288164736317,2.960379402180127,1.0989244214087641,10.840992184780404,2.990833526973006,9.843257690607818,0.6783206178806811,8.982066551828975,-4.002361272823562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
56,-1.0593429488449857,-3.1159769708705767,-0.8867865355541369,0.18431722119204608,-3.2517723471505064,-0.4076626957059091,-1.3450456641619297,-0.7222752724464385,1.1015672798428588,-0.7689999746694944,10.929405555104942,1.896792451864055,9.661374344159343,0.3866433047282243,18.279316394763903,1.7520479121130315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
57,-1.0495374369682224,-1.6971269361793588,2.625857845577613,0.8371959898017849,-1.963303097150387,-1.278194837082296,-1.5795438573815375,0.3040175275893233,2.183637249100297,-1.4042896811831755,6.476939860362815,7.252490754102368,8.356561253116576,1.7537097632416652,20.290452379058888,7.702573384254816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
58,-4.820380154832989,-4.410172253359946,-0.9221238277598474,0.21378038409383748,-7.688344150099553,-2.2863538443285307,1.5587578352952818,2.7339023555811366,1.9899066591536787,-2.4293871922806396,2.9704663649740475,5.985884520787899,5.933669031216679,0.20108502569770081,11.051701736223354,3.048096833286831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
59,-8.013912404494775,-5.721241594404447,-5.848014053857099,1.6848536315642662,-10.497482441711611,0.2607282558010411,-2.846616358819901,4.463794740293281,1.3939831413104073,-1.3631673003074845,0.20911904956878047,3.880020896515198,2.839284499198179,0.37262532677500104,3.5653293203932748,3.2335856355921457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
60,-7.652619522743322,-2.6199633457939626,-3.8279171188918895,2.0863932990191643,-5.65877270076389,1.6762394974252288,-5.8993969137823115,4.714944494843891,2.080810538819783,0.10521115338190867,-3.8542678913051844,8.584995739237236,1.7264716687863029,4.989412122010783,6.616515583619702,13.142589319644049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
61,-7.330182606943296,-3.670625547168129,-3.5385580379779213,-2.1440989404906077,-5.500841845039972,-3.062685719371089,-5.3620361139029455,-0.28508073535996914,1.694609508451066,-3.2192026423010347,-9.482392384196913,5.594565601310045,-0.7417173893158875,3.485473631222682,1.1524323455590562,11.890405980237176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
62,-6.755862590965009,-6.727845529830631,-5.680803207402846,-3.996811056799544,-10.096548338233148,-5.497584021900238,-2.627110949915931,-4.251746276327303,0.5813658325034936,-7.474661456510184,-9.463044163840735,-3.054328674931668,-2.463629901506515,-1.9430451824712165,-6.083799071928372,4.240077701719535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
63,-6.130245578851515,-4.988888705129483,-4.8310657642161345,-1.2921273364170034,-9.463655598116247,-1.4608258648667487,-0.6312414160306901,-1.902954890000018,-0.07865388655007166,-7.174234679761419,-3.8666501274641973,-5.239726656923693,-0.6806181413224976,-3.435819726654799,0.466989695763111,2.607763452129575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
64,-0.21519079283342535,2.122695605373785,-0.06335885341211878,5.137246025854523,-0.5841842448685242,5.246318946838379,-3.0102795235275153,1.278761836910796,1.8700101467894257,-3.7051724176573373,-3.8511366186281037,-3.9524418947390103,-0.767782311066675,-5.27198132439095,1.8547313643793686,-1.4262883264473558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
65,3.2025376373500407,3.3238638502488485,2.505376125472452,3.2273053234156066,3.948956264643563,4.851066665993592,-7.35114991560404,-2.5286433055313964,4.640414919118129,-2.3502662461978616,-7.828781514472659,-5.049824343453594,-1.534504990262647,-7.272000691267998,-2.0402293276303,-5.964852015216081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
66,0.6698978203301138,-1.2302147239398096,2.589087531187367,-2.445328547265241,0.9165712689608014,2.0766017903031226,-6.428044878276218,-4.295730144982606,4.122074273070297,-4.477743100050731,-7.829595612133936,-6.908781887676398,-0.16194187851968422,-6.699937146172388,4.784187564984492,-3.808621206964922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
67,1.4893423472432552,0.6779107818812591,3.9238394737071776,5.380466785206794,0.4247574187911418,6.474185269479342,-0.8198289173528011,1.6770724424751897,1.6748364029309641,-2.1632981410659795,-3.301745377669967,-0.8020660099136023,1.696459394409871,-3.283211857807487,9.932746420336855,0.9282841610698043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
68,2.5790666575245806,4.868263099440734,4.947062744641883,8.00788262560615,2.7686600624871236,7.418588833450832,0.4151506944423873,1.4661468317586497,2.6238639479595065,0.2082045064983049,-0.6618506342408068,3.3782028035092537,1.4309452399105425,-2.278407348931296,5.32219740613445,2.9065947217612127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
69,-2.5831443244002514,-0.823796381789279,1.0828548020543032,-3.1956016413537105,-0.13367671747044518,-0.026271114901193826,-6.368281374583222,-6.613880450096288,2.504713174388044,-3.309471662966075,-2.4089666152332043,-2.02667747281221,1.0481051241888224,-4.257924114537474,8.0200025070828,0.8560810992600842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
70,-6.0204712351991425,-6.134124147301133,-3.15033588056507,-3.7430041210751277,-4.09033749149237,-1.086389690051071,-8.065090278914202,-8.421431700950821,0.8299033810326506,-3.861757411819795,-5.939168519827021,-6.212834236745849,-0.30178849288788,-3.9374247967135574,5.13059244311421,-3.0218974853749963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
71,-8.308647071848597,-5.907387588206369,-6.224116130562265,-2.400248961242866,-5.742790797359206,0.4251184663390788,-6.243093033499825,-8.403769810416435,-2.8780451257342605,-0.3785569449579498,-8.584953342866179,-5.10568060311239,-2.960614103147904,-1.5057878353649983,-9.955882870732893,-5.721792335625082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72,-10.32215846071091,-7.908851812895151,-7.907667089929433,-9.484306143273002,-4.868821713269114,-4.019348745088841,-11.132193973107348,-12.163725013020606,-5.205949010907233,-0.907557860218347,-10.168041012066134,-3.4838762641533947,-1.7302319713807393,0.8939851130065648,-6.343033384328926,1.1994054763999813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73,-12.742830814556328,-11.889015873746317,-8.973870766249966,-12.959885896897255,-4.362291875826763,-6.483635008581622,-17.88602298809721,-12.586523106497452,-4.390783918051852,-1.762066431808563,-11.715430789781465,-1.934250652661774,1.196208868953292,2.722832095556072,1.8498192164859475,5.686886862687427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
74,-15.802068758043347,-10.896376616172148,-11.585493422308971,-9.587939065822844,-7.095441565422448,-2.166348946394571,-18.38115464689583,-6.943276089431194,-3.7241424018948237,0.3275850469077781,-12.903934303866379,-0.16221975836953106,-0.58158937943751,2.4972653240265643,-8.35395940175487,-0.4097537718233557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
